target_month,region,prefecture,store_code,store_name,channel,category,target_orders,target_sales_amount,target_gross_profit,target_new_customers,planning_basis
2026-05,Kyushu,Kumamoto,ST063,Kumamoto_Branch_3,Wholesale,FoodPackaging,349,8495957,1774514,11,SalesPlan
2026-05,Kyushu,Kumamoto,ST063,Kumamoto_Branch_3,CorporateSales,FoodPackaging,261,5521867,1318542,22,PriorYearAdjustment
2026-05,Kyushu,Kumamoto,ST064,Kumamoto_Branch_4,EC,BusinessSoftware,302,8326795,1768696,51,SalesPlan
2026-05,Kyushu,Kumamoto,ST064,Kumamoto_Branch_4,RetailStore,BusinessSoftware,310,4733209,771120,9,StrategicCampaign
2026-05,Kyushu,Kumamoto,ST064,Kumamoto_Branch_4,Wholesale,BusinessSoftware,181,5138383,1017739,14,SalesPlan
2026-05,Kyushu,Kumamoto,ST064,Kumamoto_Branch_4,CorporateSales,BusinessSoftware,158,4314277,1303624,18,PriorYearAdjustment
2026-05,Kyushu,Kumamoto,ST064,Kumamoto_Branch_4,EC,NetworkDevices,144,8678625,2062972,25,SalesPlan
2026-05,Kyushu,Kumamoto,ST064,Kumamoto_Branch_4,RetailStore,NetworkDevices,319,6236275,1799615,42,PriorYearAdjustment
2026-05,Kyushu,Kumamoto,ST064,Kumamoto_Branch_4,Wholesale,NetworkDevices,388,8137718,1818714,33,StrategicCampaign
2026-05,Kyushu,Kumamoto,ST064,Kumamoto_Branch_4,CorporateSales,NetworkDevices,338,7980028,2206690,13,PriorYearAdjustment
2026-05,Kyushu,Kumamoto,ST064,Kumamoto_Branch_4,EC,SafetyGear,227,4361894,738772,16,PriorYearAdjustment
2026-05,Kyushu,Kumamoto,ST064,Kumamoto_Branch_4,RetailStore,SafetyGear,127,3210376,649725,34,SalesPlan
2026-05,Kyushu,Kumamoto,ST064,Kumamoto_Branch_4,Wholesale,SafetyGear,352,4092926,781171,34,PriorYearAdjustment
2026-05,Kyushu,Kumamoto,ST064,Kumamoto_Branch_4,CorporateSales,SafetyGear,165,7540805,1821725,33,StrategicCampaign
2026-05,Kyushu,Kumamoto,ST064,Kumamoto_Branch_4,EC,FoodPackaging,320,4807047,956058,16,StrategicCampaign
2026-05,Kyushu,Kumamoto,ST064,Kumamoto_Branch_4,RetailStore,FoodPackaging,379,4255309,1281683,23,SalesPlan
2026-05,Kyushu,Kumamoto,ST064,Kumamoto_Branch_4,Wholesale,FoodPackaging,394,8889703,2524378,31,PriorYearAdjustment
2026-05,Kyushu,Kumamoto,ST064,Kumamoto_Branch_4,CorporateSales,FoodPackaging,204,5803008,1662578,36,StrategicCampaign
2026-05,Kyushu,Kumamoto,ST064,Kumamoto_Branch_4,EC,OfficeSupplies,371,3446955,915012,29,StrategicCampaign
2026-05,Kyushu,Kumamoto,ST064,Kumamoto_Branch_4,RetailStore,OfficeSupplies,342,7786087,1621464,43,StrategicCampaign
2026-05,Kyushu,Kumamoto,ST064,Kumamoto_Branch_4,Wholesale,OfficeSupplies,308,8319815,1403325,8,SalesPlan
2026-05,Kyushu,Kumamoto,ST064,Kumamoto_Branch_4,CorporateSales,OfficeSupplies,193,6075804,1432776,29,StrategicCampaign
2026-05,Kyushu,Kumamoto,ST064,Kumamoto_Branch_4,EC,IndustrialEquipment,329,7026150,1278169,41,StrategicCampaign
2026-05,Kyushu,Kumamoto,ST064,Kumamoto_Branch_4,RetailStore,IndustrialEquipment,184,4133471,829848,21,SalesPlan
2026-05,Kyushu,Kumamoto,ST064,Kumamoto_Branch_4,Wholesale,IndustrialEquipment,278,6052280,1117131,52,StrategicCampaign
2026-05,Kyushu,Kumamoto,ST064,Kumamoto_Branch_4,CorporateSales,IndustrialEquipment,388,5667120,1488902,16,SalesPlan
2026-06,Hokkaido,Hokkaido,ST001,Hokkaido_Branch_1,EC,NetworkDevices,361,2796079,638156,32,SalesPlan
2026-06,Hokkaido,Hokkaido,ST001,Hokkaido_Branch_1,RetailStore,NetworkDevices,134,8257723,2253251,53,SalesPlan
2026-06,Hokkaido,Hokkaido,ST001,Hokkaido_Branch_1,Wholesale,NetworkDevices,161,6483825,1821265,14,SalesPlan
2026-06,Hokkaido,Hokkaido,ST001,Hokkaido_Branch_1,CorporateSales,NetworkDevices,132,7342245,2226643,37,SalesPlan
2026-06,Hokkaido,Hokkaido,ST001,Hokkaido_Branch_1,EC,StoreFixtures,181,4180216,1029198,23,PriorYearAdjustment
2026-06,Hokkaido,Hokkaido,ST001,Hokkaido_Branch_1,RetailStore,StoreFixtures,406,2691678,446962,27,SalesPlan
2026-06,Hokkaido,Hokkaido,ST001,Hokkaido_Branch_1,Wholesale,StoreFixtures,355,6378706,1160998,19,SalesPlan
2026-06,Hokkaido,Hokkaido,ST001,Hokkaido_Branch_1,CorporateSales,StoreFixtures,266,2598381,585562,16,SalesPlan
2026-06,Hokkaido,Hokkaido,ST001,Hokkaido_Branch_1,EC,OfficeSupplies,262,2392673,421560,35,SalesPlan
2026-06,Hokkaido,Hokkaido,ST001,Hokkaido_Branch_1,RetailStore,OfficeSupplies,166,6305951,1422897,33,PriorYearAdjustment
2026-06,Hokkaido,Hokkaido,ST001,Hokkaido_Branch_1,Wholesale,OfficeSupplies,160,4613220,761134,8,StrategicCampaign
2026-06,Hokkaido,Hokkaido,ST001,Hokkaido_Branch_1,CorporateSales,OfficeSupplies,389,2481004,503912,24,SalesPlan
2026-06,Hokkaido,Hokkaido,ST001,Hokkaido_Branch_1,EC,MedicalConsumables,270,7336672,2033811,42,SalesPlan
2026-06,Hokkaido,Hokkaido,ST001,Hokkaido_Branch_1,RetailStore,MedicalConsumables,185,7718812,2344737,54,SalesPlan
2026-06,Hokkaido,Hokkaido,ST001,Hokkaido_Branch_1,Wholesale,MedicalConsumables,177,2529580,583670,29,PriorYearAdjustment
2026-06,Hokkaido,Hokkaido,ST001,Hokkaido_Branch_1,CorporateSales,MedicalConsumables,150,4637505,1035301,37,SalesPlan
2026-06,Hokkaido,Hokkaido,ST001,Hokkaido_Branch_1,EC,FoodPackaging,346,4489149,1229081,39,SalesPlan
2026-06,Hokkaido,Hokkaido,ST001,Hokkaido_Branch_1,RetailStore,FoodPackaging,390,3636126,1070064,26,StrategicCampaign
2026-06,Hokkaido,Hokkaido,ST001,Hokkaido_Branch_1,Wholesale,FoodPackaging,406,6354313,1951550,14,SalesPlan
2026-06,Hokkaido,Hokkaido,ST001,Hokkaido_Branch_1,CorporateSales,FoodPackaging,296,7900190,2410587,30,StrategicCampaign
2026-06,Hokkaido,Hokkaido,ST001,Hokkaido_Branch_1,EC,BusinessSoftware,388,5390207,1654646,15,StrategicCampaign
2026-06,Hokkaido,Hokkaido,ST001,Hokkaido_Branch_1,RetailStore,BusinessSoftware,304,4033564,1214324,40,SalesPlan
2026-06,Hokkaido,Hokkaido,ST001,Hokkaido_Branch_1,Wholesale,BusinessSoftware,315,7396691,1356055,39,SalesPlan
2026-06,Hokkaido,Hokkaido,ST001,Hokkaido_Branch_1,CorporateSales,BusinessSoftware,347,2615159,614783,24,StrategicCampaign
2026-06,Hokkaido,Hokkaido,ST002,Hokkaido_Branch_2,EC,IndustrialEquipment,134,4330779,820671,21,SalesPlan
2026-06,Hokkaido,Hokkaido,ST002,Hokkaido_Branch_2,RetailStore,IndustrialEquipment,331,3829381,637833,10,SalesPlan
2026-06,Hokkaido,Hokkaido,ST002,Hokkaido_Branch_2,Wholesale,IndustrialEquipment,366,6774396,1939457,45,SalesPlan
2026-06,Hokkaido,Hokkaido,ST002,Hokkaido_Branch_2,CorporateSales,IndustrialEquipment,362,6132831,1023928,37,SalesPlan
2026-06,Hokkaido,Hokkaido,ST002,Hokkaido_Branch_2,EC,OfficeSupplies,398,7421946,1748030,43,SalesPlan
2026-06,Hokkaido,Hokkaido,ST002,Hokkaido_Branch_2,RetailStore,OfficeSupplies,372,8590134,2186026,49,PriorYearAdjustment
2026-06,Hokkaido,Hokkaido,ST002,Hokkaido_Branch_2,Wholesale,OfficeSupplies,276,2428200,739576,45,SalesPlan
2026-06,Hokkaido,Hokkaido,ST002,Hokkaido_Branch_2,CorporateSales,OfficeSupplies,172,4498997,840883,52,SalesPlan
2026-06,Hokkaido,Hokkaido,ST002,Hokkaido_Branch_2,EC,SafetyGear,141,2904531,508207,16,SalesPlan
2026-06,Hokkaido,Hokkaido,ST002,Hokkaido_Branch_2,RetailStore,SafetyGear,419,7663552,1721936,45,SalesPlan
2026-06,Hokkaido,Hokkaido,ST002,Hokkaido_Branch_2,Wholesale,SafetyGear,275,4811459,1124491,43,StrategicCampaign
2026-06,Hokkaido,Hokkaido,ST002,Hokkaido_Branch_2,CorporateSales,SafetyGear,232,5160606,1093129,45,StrategicCampaign
2026-06,Hokkaido,Hokkaido,ST002,Hokkaido_Branch_2,EC,CleaningSupplies,406,2515250,663407,53,SalesPlan
2026-06,Hokkaido,Hokkaido,ST002,Hokkaido_Branch_2,RetailStore,CleaningSupplies,264,4201153,1169613,14,SalesPlan
2026-06,Hokkaido,Hokkaido,ST002,Hokkaido_Branch_2,Wholesale,CleaningSupplies,297,5546267,1297153,33,StrategicCampaign
2026-06,Hokkaido,Hokkaido,ST002,Hokkaido_Branch_2,CorporateSales,CleaningSupplies,278,8323420,1905181,39,SalesPlan
2026-06,Hokkaido,Hokkaido,ST002,Hokkaido_Branch_2,EC,StoreFixtures,381,4522125,749470,22,StrategicCampaign
2026-06,Hokkaido,Hokkaido,ST002,Hokkaido_Branch_2,RetailStore,StoreFixtures,308,1953628,338371,37,StrategicCampaign
2026-06,Hokkaido,Hokkaido,ST002,Hokkaido_Branch_2,Wholesale,StoreFixtures,381,7368306,1372761,24,SalesPlan
2026-06,Hokkaido,Hokkaido,ST002,Hokkaido_Branch_2,CorporateSales,StoreFixtures,195,6015308,1549753,31,SalesPlan
2026-06,Hokkaido,Hokkaido,ST002,Hokkaido_Branch_2,EC,NetworkDevices,149,2330892,587541,31,SalesPlan
2026-06,Hokkaido,Hokkaido,ST002,Hokkaido_Branch_2,RetailStore,NetworkDevices,212,4085825,817788,20,SalesPlan
2026-06,Hokkaido,Hokkaido,ST002,Hokkaido_Branch_2,Wholesale,NetworkDevices,351,7045742,1849557,54,SalesPlan
2026-06,Hokkaido,Hokkaido,ST002,Hokkaido_Branch_2,CorporateSales,NetworkDevices,364,7095555,1872773,8,SalesPlan
2026-06,Hokkaido,Hokkaido,ST003,Hokkaido_Branch_3,EC,SafetyGear,218,7967159,1384857,13,PriorYearAdjustment
2026-06,Hokkaido,Hokkaido,ST003,Hokkaido_Branch_3,RetailStore,SafetyGear,275,2815652,489164,18,PriorYearAdjustment
2026-06,Hokkaido,Hokkaido,ST003,Hokkaido_Branch_3,Wholesale,SafetyGear,417,2142327,565302,12,SalesPlan
2026-06,Hokkaido,Hokkaido,ST003,Hokkaido_Branch_3,CorporateSales,SafetyGear,175,3440199,674007,13,SalesPlan
2026-06,Hokkaido,Hokkaido,ST003,Hokkaido_Branch_3,EC,StoreFixtures,278,7323107,1564370,18,StrategicCampaign
2026-06,Hokkaido,Hokkaido,ST003,Hokkaido_Branch_3,RetailStore,StoreFixtures,260,6191446,1549916,10,PriorYearAdjustment
2026-06,Hokkaido,Hokkaido,ST003,Hokkaido_Branch_3,Wholesale,StoreFixtures,134,4175322,1129562,19,SalesPlan
2026-06,Hokkaido,Hokkaido,ST003,Hokkaido_Branch_3,CorporateSales,StoreFixtures,228,7527208,1801994,19,SalesPlan
2026-06,Hokkaido,Hokkaido,ST003,Hokkaido_Branch_3,EC,CleaningSupplies,159,8529975,2505048,51,SalesPlan
2026-06,Hokkaido,Hokkaido,ST003,Hokkaido_Branch_3,RetailStore,CleaningSupplies,229,6262901,1236491,44,PriorYearAdjustment
2026-06,Hokkaido,Hokkaido,ST003,Hokkaido_Branch_3,Wholesale,CleaningSupplies,157,8230091,2506440,48,SalesPlan
2026-06,Hokkaido,Hokkaido,ST003,Hokkaido_Branch_3,CorporateSales,CleaningSupplies,122,5807706,1287869,20,StrategicCampaign
2026-06,Hokkaido,Hokkaido,ST003,Hokkaido_Branch_3,EC,FoodPackaging,150,5424032,1353013,9,PriorYearAdjustment
2026-06,Hokkaido,Hokkaido,ST003,Hokkaido_Branch_3,RetailStore,FoodPackaging,223,7863559,1694206,35,SalesPlan
2026-06,Hokkaido,Hokkaido,ST003,Hokkaido_Branch_3,Wholesale,FoodPackaging,172,7946606,2190882,12,SalesPlan
2026-06,Hokkaido,Hokkaido,ST003,Hokkaido_Branch_3,CorporateSales,FoodPackaging,152,6187318,1485747,31,SalesPlan
2026-06,Hokkaido,Hokkaido,ST003,Hokkaido_Branch_3,EC,BusinessSoftware,358,6114943,1214838,36,SalesPlan
2026-06,Hokkaido,Hokkaido,ST003,Hokkaido_Branch_3,RetailStore,BusinessSoftware,403,6162047,1581118,49,SalesPlan
2026-06,Hokkaido,Hokkaido,ST003,Hokkaido_Branch_3,Wholesale,BusinessSoftware,293,3526306,684846,45,SalesPlan
2026-06,Hokkaido,Hokkaido,ST003,Hokkaido_Branch_3,CorporateSales,BusinessSoftware,377,2562743,654586,13,SalesPlan
2026-06,Hokkaido,Hokkaido,ST003,Hokkaido_Branch_3,EC,OfficeSupplies,322,4665780,860550,50,PriorYearAdjustment
2026-06,Hokkaido,Hokkaido,ST003,Hokkaido_Branch_3,RetailStore,OfficeSupplies,175,4489266,957721,24,StrategicCampaign
2026-06,Hokkaido,Hokkaido,ST003,Hokkaido_Branch_3,Wholesale,OfficeSupplies,148,6261139,1739193,48,StrategicCampaign
2026-06,Hokkaido,Hokkaido,ST003,Hokkaido_Branch_3,CorporateSales,OfficeSupplies,129,7164082,1766634,17,SalesPlan
2026-06,Hokkaido,Hokkaido,ST004,Hokkaido_Branch_4,EC,IndustrialEquipment,191,1973245,475623,15,PriorYearAdjustment
2026-06,Hokkaido,Hokkaido,ST004,Hokkaido_Branch_4,RetailStore,IndustrialEquipment,391,7665605,1458184,25,SalesPlan
2026-06,Hokkaido,Hokkaido,ST004,Hokkaido_Branch_4,Wholesale,IndustrialEquipment,377,7026103,1995193,48,StrategicCampaign
2026-06,Hokkaido,Hokkaido,ST004,Hokkaido_Branch_4,CorporateSales,IndustrialEquipment,392,6392391,1585605,22,SalesPlan
2026-06,Hokkaido,Hokkaido,ST004,Hokkaido_Branch_4,EC,FoodPackaging,260,4789328,1197488,54,SalesPlan
2026-06,Hokkaido,Hokkaido,ST004,Hokkaido_Branch_4,RetailStore,FoodPackaging,386,5883352,1642328,52,SalesPlan
2026-06,Hokkaido,Hokkaido,ST004,Hokkaido_Branch_4,Wholesale,FoodPackaging,283,2485751,441415,10,StrategicCampaign
2026-06,Hokkaido,Hokkaido,ST004,Hokkaido_Branch_4,CorporateSales,FoodPackaging,128,3002430,662175,34,SalesPlan
2026-06,Hokkaido,Hokkaido,ST004,Hokkaido_Branch_4,EC,SafetyGear,271,5406961,882796,47,SalesPlan
2026-06,Hokkaido,Hokkaido,ST004,Hokkaido_Branch_4,RetailStore,SafetyGear,274,9055016,2035949,34,StrategicCampaign
2026-06,Hokkaido,Hokkaido,ST004,Hokkaido_Branch_4,Wholesale,SafetyGear,375,5945194,1222224,52,PriorYearAdjustment
2026-06,Hokkaido,Hokkaido,ST004,Hokkaido_Branch_4,CorporateSales,SafetyGear,340,1818476,548731,11,PriorYearAdjustment
2026-06,Hokkaido,Hokkaido,ST004,Hokkaido_Branch_4,EC,MedicalConsumables,233,7710201,1395069,40,StrategicCampaign
2026-06,Hokkaido,Hokkaido,ST004,Hokkaido_Branch_4,RetailStore,MedicalConsumables,260,4527280,1002616,16,StrategicCampaign
2026-06,Hokkaido,Hokkaido,ST004,Hokkaido_Branch_4,Wholesale,MedicalConsumables,363,5747921,1072610,46,SalesPlan
2026-06,Hokkaido,Hokkaido,ST004,Hokkaido_Branch_4,CorporateSales,MedicalConsumables,165,6516949,1380122,24,SalesPlan
2026-06,Hokkaido,Hokkaido,ST004,Hokkaido_Branch_4,EC,CleaningSupplies,391,2445382,567020,25,SalesPlan
2026-06,Hokkaido,Hokkaido,ST004,Hokkaido_Branch_4,RetailStore,CleaningSupplies,129,8176190,2291106,46,StrategicCampaign
2026-06,Hokkaido,Hokkaido,ST004,Hokkaido_Branch_4,Wholesale,CleaningSupplies,202,4929192,862870,51,SalesPlan
2026-06,Hokkaido,Hokkaido,ST004,Hokkaido_Branch_4,CorporateSales,CleaningSupplies,234,6713257,2016630,24,SalesPlan
2026-06,Hokkaido,Hokkaido,ST004,Hokkaido_Branch_4,EC,NetworkDevices,164,6742426,1964588,24,SalesPlan
2026-06,Hokkaido,Hokkaido,ST004,Hokkaido_Branch_4,RetailStore,NetworkDevices,315,8513134,1621374,47,SalesPlan
2026-06,Hokkaido,Hokkaido,ST004,Hokkaido_Branch_4,Wholesale,NetworkDevices,272,5284047,1285206,50,SalesPlan
2026-06,Hokkaido,Hokkaido,ST004,Hokkaido_Branch_4,CorporateSales,NetworkDevices,188,6231863,1004306,49,PriorYearAdjustment
2026-06,Tohoku,Miyagi,ST005,Miyagi_Branch_1,EC,StoreFixtures,308,3012222,528688,27,SalesPlan
2026-06,Tohoku,Miyagi,ST005,Miyagi_Branch_1,RetailStore,StoreFixtures,341,3658865,1101815,24,PriorYearAdjustment
2026-06,Tohoku,Miyagi,ST005,Miyagi_Branch_1,Wholesale,StoreFixtures,371,2619711,726797,38,SalesPlan
2026-06,Tohoku,Miyagi,ST005,Miyagi_Branch_1,CorporateSales,StoreFixtures,394,9093643,2151543,38,StrategicCampaign
2026-06,Tohoku,Miyagi,ST005,Miyagi_Branch_1,EC,MedicalConsumables,165,6394792,1045820,31,SalesPlan
2026-06,Tohoku,Miyagi,ST005,Miyagi_Branch_1,RetailStore,MedicalConsumables,138,7031027,1908344,42,SalesPlan
2026-06,Tohoku,Miyagi,ST005,Miyagi_Branch_1,Wholesale,MedicalConsumables,213,3540476,604495,30,PriorYearAdjustment
2026-06,Tohoku,Miyagi,ST005,Miyagi_Branch_1,CorporateSales,MedicalConsumables,231,7826639,1311409,45,SalesPlan
2026-06,Tohoku,Miyagi,ST005,Miyagi_Branch_1,EC,IndustrialEquipment,169,8930606,1946801,54,PriorYearAdjustment
2026-06,Tohoku,Miyagi,ST005,Miyagi_Branch_1,RetailStore,IndustrialEquipment,245,6354224,1787455,30,PriorYearAdjustment
2026-06,Tohoku,Miyagi,ST005,Miyagi_Branch_1,Wholesale,IndustrialEquipment,185,2034688,618638,33,StrategicCampaign
2026-06,Tohoku,Miyagi,ST005,Miyagi_Branch_1,CorporateSales,IndustrialEquipment,318,2344975,531975,36,PriorYearAdjustment
2026-06,Tohoku,Miyagi,ST005,Miyagi_Branch_1,EC,OfficeSupplies,303,2951846,701279,10,SalesPlan
2026-06,Tohoku,Miyagi,ST005,Miyagi_Branch_1,RetailStore,OfficeSupplies,315,8243695,2131327,41,SalesPlan
2026-06,Tohoku,Miyagi,ST005,Miyagi_Branch_1,Wholesale,OfficeSupplies,249,8142897,2113211,22,SalesPlan
2026-06,Tohoku,Miyagi,ST005,Miyagi_Branch_1,CorporateSales,OfficeSupplies,137,7038735,2070559,44,PriorYearAdjustment
2026-06,Tohoku,Miyagi,ST005,Miyagi_Branch_1,EC,SafetyGear,164,5214582,1176733,53,SalesPlan
2026-06,Tohoku,Miyagi,ST005,Miyagi_Branch_1,RetailStore,SafetyGear,282,5455373,1372385,10,SalesPlan
2026-06,Tohoku,Miyagi,ST005,Miyagi_Branch_1,Wholesale,SafetyGear,380,3077520,892897,16,SalesPlan
2026-06,Tohoku,Miyagi,ST005,Miyagi_Branch_1,CorporateSales,SafetyGear,272,8974839,1452329,36,PriorYearAdjustment
2026-06,Tohoku,Miyagi,ST005,Miyagi_Branch_1,EC,CleaningSupplies,248,8492975,2518237,26,PriorYearAdjustment
2026-06,Tohoku,Miyagi,ST005,Miyagi_Branch_1,RetailStore,CleaningSupplies,162,2376823,723141,29,SalesPlan
2026-06,Tohoku,Miyagi,ST005,Miyagi_Branch_1,Wholesale,CleaningSupplies,130,9071995,1755175,34,StrategicCampaign
2026-06,Tohoku,Miyagi,ST005,Miyagi_Branch_1,CorporateSales,CleaningSupplies,388,5709550,920486,43,StrategicCampaign
2026-06,Tohoku,Miyagi,ST006,Miyagi_Branch_2,EC,OfficeSupplies,359,6514943,1132061,23,SalesPlan
2026-06,Tohoku,Miyagi,ST006,Miyagi_Branch_2,RetailStore,OfficeSupplies,353,6479416,1965065,33,SalesPlan
2026-06,Tohoku,Miyagi,ST006,Miyagi_Branch_2,Wholesale,OfficeSupplies,394,5009477,1238127,48,PriorYearAdjustment
2026-06,Tohoku,Miyagi,ST006,Miyagi_Branch_2,CorporateSales,OfficeSupplies,402,4139433,815167,50,SalesPlan
2026-06,Tohoku,Miyagi,ST006,Miyagi_Branch_2,EC,MedicalConsumables,250,7987535,1850712,18,SalesPlan
2026-06,Tohoku,Miyagi,ST006,Miyagi_Branch_2,RetailStore,MedicalConsumables,319,7167805,1291242,15,SalesPlan
2026-06,Tohoku,Miyagi,ST006,Miyagi_Branch_2,Wholesale,MedicalConsumables,348,2267660,633162,51,PriorYearAdjustment
2026-06,Tohoku,Miyagi,ST006,Miyagi_Branch_2,CorporateSales,MedicalConsumables,292,2426271,601916,25,PriorYearAdjustment
2026-06,Tohoku,Miyagi,ST006,Miyagi_Branch_2,EC,SafetyGear,334,5387313,1269957,53,StrategicCampaign
2026-06,Tohoku,Miyagi,ST006,Miyagi_Branch_2,RetailStore,SafetyGear,202,8428798,2217748,39,SalesPlan
2026-06,Tohoku,Miyagi,ST006,Miyagi_Branch_2,Wholesale,SafetyGear,270,5840808,1560003,14,SalesPlan
2026-06,Tohoku,Miyagi,ST006,Miyagi_Branch_2,CorporateSales,SafetyGear,207,6227881,1557948,8,SalesPlan
2026-06,Tohoku,Miyagi,ST006,Miyagi_Branch_2,EC,CleaningSupplies,174,4775212,1041659,9,StrategicCampaign
2026-06,Tohoku,Miyagi,ST006,Miyagi_Branch_2,RetailStore,CleaningSupplies,288,8269539,1954164,42,SalesPlan
2026-06,Tohoku,Miyagi,ST006,Miyagi_Branch_2,Wholesale,CleaningSupplies,413,6735331,1747017,25,PriorYearAdjustment
2026-06,Tohoku,Miyagi,ST006,Miyagi_Branch_2,CorporateSales,CleaningSupplies,282,6810665,2070292,38,StrategicCampaign
2026-06,Tohoku,Miyagi,ST006,Miyagi_Branch_2,EC,BusinessSoftware,350,7332523,1608336,33,StrategicCampaign
2026-06,Tohoku,Miyagi,ST006,Miyagi_Branch_2,RetailStore,BusinessSoftware,370,7601441,1848312,31,StrategicCampaign
2026-06,Tohoku,Miyagi,ST006,Miyagi_Branch_2,Wholesale,BusinessSoftware,160,8302672,1842969,33,PriorYearAdjustment
2026-06,Tohoku,Miyagi,ST006,Miyagi_Branch_2,CorporateSales,BusinessSoftware,387,5905945,1749071,23,SalesPlan
2026-06,Tohoku,Miyagi,ST006,Miyagi_Branch_2,EC,PCPeripherals,230,8036296,1978206,28,StrategicCampaign
2026-06,Tohoku,Miyagi,ST006,Miyagi_Branch_2,RetailStore,PCPeripherals,242,8109514,2475668,45,SalesPlan
2026-06,Tohoku,Miyagi,ST006,Miyagi_Branch_2,Wholesale,PCPeripherals,346,7724115,1880591,52,SalesPlan
2026-06,Tohoku,Miyagi,ST006,Miyagi_Branch_2,CorporateSales,PCPeripherals,176,6315185,1259653,20,SalesPlan
2026-06,Tohoku,Miyagi,ST007,Miyagi_Branch_3,EC,StoreFixtures,383,8802194,1550922,42,SalesPlan
2026-06,Tohoku,Miyagi,ST007,Miyagi_Branch_3,RetailStore,StoreFixtures,158,8477208,2397247,30,SalesPlan
2026-06,Tohoku,Miyagi,ST007,Miyagi_Branch_3,Wholesale,StoreFixtures,307,8969940,1436052,37,SalesPlan
2026-06,Tohoku,Miyagi,ST007,Miyagi_Branch_3,CorporateSales,StoreFixtures,335,2737333,451669,50,StrategicCampaign
2026-06,Tohoku,Miyagi,ST007,Miyagi_Branch_3,EC,BusinessSoftware,151,4035715,647912,47,SalesPlan
2026-06,Tohoku,Miyagi,ST007,Miyagi_Branch_3,RetailStore,BusinessSoftware,161,6041946,1302864,53,PriorYearAdjustment
2026-06,Tohoku,Miyagi,ST007,Miyagi_Branch_3,Wholesale,BusinessSoftware,238,8316182,2054117,30,SalesPlan
2026-06,Tohoku,Miyagi,ST007,Miyagi_Branch_3,CorporateSales,BusinessSoftware,416,2511827,698801,19,PriorYearAdjustment
2026-06,Tohoku,Miyagi,ST007,Miyagi_Branch_3,EC,FoodPackaging,272,2654291,485148,47,SalesPlan
2026-06,Tohoku,Miyagi,ST007,Miyagi_Branch_3,RetailStore,FoodPackaging,242,5967730,1629335,41,PriorYearAdjustment
2026-06,Tohoku,Miyagi,ST007,Miyagi_Branch_3,Wholesale,FoodPackaging,326,3844249,647196,25,PriorYearAdjustment
2026-06,Tohoku,Miyagi,ST007,Miyagi_Branch_3,CorporateSales,FoodPackaging,188,7418282,1860921,43,PriorYearAdjustment
2026-06,Tohoku,Miyagi,ST007,Miyagi_Branch_3,EC,OfficeSupplies,124,7187175,2226201,33,SalesPlan
2026-06,Tohoku,Miyagi,ST007,Miyagi_Branch_3,RetailStore,OfficeSupplies,405,8226410,2368479,10,SalesPlan
2026-06,Tohoku,Miyagi,ST007,Miyagi_Branch_3,Wholesale,OfficeSupplies,239,5984130,1560134,51,PriorYearAdjustment
2026-06,Tohoku,Miyagi,ST007,Miyagi_Branch_3,CorporateSales,OfficeSupplies,122,7576547,1214581,20,SalesPlan
2026-06,Tohoku,Miyagi,ST007,Miyagi_Branch_3,EC,CleaningSupplies,269,2314649,678616,53,SalesPlan
2026-06,Tohoku,Miyagi,ST007,Miyagi_Branch_3,RetailStore,CleaningSupplies,261,8558467,1586842,26,StrategicCampaign
2026-06,Tohoku,Miyagi,ST007,Miyagi_Branch_3,Wholesale,CleaningSupplies,402,5371442,1430451,30,PriorYearAdjustment
2026-06,Tohoku,Miyagi,ST007,Miyagi_Branch_3,CorporateSales,CleaningSupplies,175,4392227,1168884,11,StrategicCampaign
2026-06,Tohoku,Miyagi,ST007,Miyagi_Branch_3,EC,NetworkDevices,197,3420934,762558,44,PriorYearAdjustment
2026-06,Tohoku,Miyagi,ST007,Miyagi_Branch_3,RetailStore,NetworkDevices,203,7791269,1673000,46,PriorYearAdjustment
2026-06,Tohoku,Miyagi,ST007,Miyagi_Branch_3,Wholesale,NetworkDevices,311,8164020,1853699,27,StrategicCampaign
2026-06,Tohoku,Miyagi,ST007,Miyagi_Branch_3,CorporateSales,NetworkDevices,270,6099399,1642816,23,SalesPlan
2026-06,Tohoku,Miyagi,ST008,Miyagi_Branch_4,EC,IndustrialEquipment,202,8704039,2095707,53,SalesPlan
2026-06,Tohoku,Miyagi,ST008,Miyagi_Branch_4,RetailStore,IndustrialEquipment,344,6173162,1676734,44,PriorYearAdjustment
2026-06,Tohoku,Miyagi,ST008,Miyagi_Branch_4,Wholesale,IndustrialEquipment,409,4763404,872881,18,StrategicCampaign
2026-06,Tohoku,Miyagi,ST008,Miyagi_Branch_4,CorporateSales,IndustrialEquipment,348,6958695,1811238,50,SalesPlan
2026-06,Tohoku,Miyagi,ST008,Miyagi_Branch_4,EC,PCPeripherals,330,6478985,1495274,21,SalesPlan
2026-06,Tohoku,Miyagi,ST008,Miyagi_Branch_4,RetailStore,PCPeripherals,273,5085433,1409244,47,PriorYearAdjustment
2026-06,Tohoku,Miyagi,ST008,Miyagi_Branch_4,Wholesale,PCPeripherals,230,8894593,2483898,47,SalesPlan
2026-06,Tohoku,Miyagi,ST008,Miyagi_Branch_4,CorporateSales,PCPeripherals,373,4893721,1321393,43,PriorYearAdjustment
